#proteinId	gotermId	goName	gotermType	goAcc
2	2930	nucleoside diphosphate kinase activity	molecular_function	GO:0004550
3064	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
3065	10048	isomerase activity	molecular_function	GO:0016853
3065	19912	cell redox homeostasis	biological_process	GO:0045454
3065	2234	protein disulfide isomerase activity	molecular_function	GO:0003756
3068	9320	membrane	cellular_component	GO:0016020
3068	12906	metal ion transport	biological_process	GO:0030001
3068	21296	metal ion transmembrane transporter activity	molecular_function	GO:0046873
3069	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
3069	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
3069	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
3069	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
3070	9985	hydrolase activity	molecular_function	GO:0016787
3070	2441	acid phosphatase activity	molecular_function	GO:0003993
3072	2233	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
3072	2975	cyclophilin	molecular_function	GO:0004600
3072	12948	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
3072	17567	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
3073	3827	intracellular	cellular_component	GO:0005622
3073	5939	zinc ion binding	molecular_function	GO:0008270
3073	2176	DNA binding	molecular_function	GO:0003677
3074	3727	protein binding	molecular_function	GO:0005515
3074	5239	cell communication	biological_process	GO:0007154
3074	17271	phosphoinositide binding	molecular_function	GO:0035091
3074	5323	intracellular signaling cascade	biological_process	GO:0007242
3075	3737	GTP binding	molecular_function	GO:0005525
3075	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
3075	2378	GTPase activity	molecular_function	GO:0003924
3075	3727	protein binding	molecular_function	GO:0005515
3075	4994	intracellular protein transport	biological_process	GO:0006886
3075	5019	nucleocytoplasmic transport	biological_process	GO:0006913
3075	5250	signal transduction	biological_process	GO:0007165
3075	3827	intracellular	cellular_component	GO:0005622
3075	8400	protein transport	biological_process	GO:0015031
3075	2379	small monomeric GTPase activity	molecular_function	GO:0003925
3079	2175	nucleic acid binding	molecular_function	GO:0003676
3079	3827	intracellular	cellular_component	GO:0005622
3079	5939	zinc ion binding	molecular_function	GO:0008270
3080	2176	DNA binding	molecular_function	GO:0003677
3082	3838	nucleus	cellular_component	GO:0005634
3083	5830	metabolic process	biological_process	GO:0008152
3085	171	3'-5'-exoribonuclease activity	molecular_function	GO:0000175
3085	2216	RNA binding	molecular_function	GO:0003723
3085	4541	RNA processing	biological_process	GO:0006396
3085	2924	5'-3' exoribonuclease activity	molecular_function	GO:0004534
3088	4440	DNA repair	biological_process	GO:0006281
3088	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
3088	16887	DNA polymerase activity	molecular_function	GO:0034061
3089	3737	GTP binding	molecular_function	GO:0005525
3089	3827	intracellular	cellular_component	GO:0005622
3090	2706	threonine endopeptidase activity	molecular_function	GO:0004298
3090	4024	proteasome core complex	cellular_component	GO:0005839
3090	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
3090	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
3092	2175	nucleic acid binding	molecular_function	GO:0003676
3092	5939	zinc ion binding	molecular_function	GO:0008270
3093	162	nucleotide binding	molecular_function	GO:0000166
3093	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
3093	3736	ATP binding	molecular_function	GO:0005524
3093	3930	cytoplasm	cellular_component	GO:0005737
3093	4556	translation	biological_process	GO:0006412
3093	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
3093	3188	serine-tRNA ligase activity	molecular_function	GO:0004828
3093	4577	seryl-tRNA aminoacylation	biological_process	GO:0006434
3095	2175	nucleic acid binding	molecular_function	GO:0003676
3095	2792	helicase activity	molecular_function	GO:0004386
3095	3736	ATP binding	molecular_function	GO:0005524
3095	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
3095	10013	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	GO:0016818
3095	2290	catalytic activity	molecular_function	GO:0003824
3095	3708	binding	molecular_function	GO:0005488
3095	5830	metabolic process	biological_process	GO:0008152
3095	611	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
3095	3147	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
3095	6073	8-oxo-7,8-dihydroguanine triphosphatase activity	molecular_function	GO:0008413
3095	6379	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
3095	6416	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
3095	6447	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
3095	9684	pyrophosphatase activity	molecular_function	GO:0016462
3095	11455	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
3095	11456	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
3095	18631	ATP-dependent 5'-3' DNA helicase activity	molecular_function	GO:0043141
3096	3740	sugar binding	molecular_function	GO:0005529
3096	2628	aspartic-type endopeptidase activity	molecular_function	GO:0004190
3096	4639	proteolysis	biological_process	GO:0006508
3096	3736	ATP binding	molecular_function	GO:0005524
3096	4457	mismatch repair	biological_process	GO:0006298
3096	13828	mismatched DNA binding	molecular_function	GO:0030983
3097	2227	structural constituent of ribosome	molecular_function	GO:0003735
3097	3827	intracellular	cellular_component	GO:0005622
3097	4025	ribosome	cellular_component	GO:0005840
3097	4556	translation	biological_process	GO:0006412
3100	3727	protein binding	molecular_function	GO:0005515
3100	5939	zinc ion binding	molecular_function	GO:0008270
3101	5765	N-acetyltransferase activity	molecular_function	GO:0008080
3101	5830	metabolic process	biological_process	GO:0008152
3101	2585	dihydrolipoamide branched chain acyltransferase activity	molecular_function	GO:0004147
3101	2803	H2A/H2B histone acetyltransferase activity	molecular_function	GO:0004405
3101	2804	H3/H4 histone acetyltransferase activity	molecular_function	GO:0004406
3101	6038	O-acyltransferase activity	molecular_function	GO:0008374
3101	6075	acyltransferase activity	molecular_function	GO:0008415
3101	6565	palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity	molecular_function	GO:0008951
3101	9635	carnitine O-acyltransferase activity	molecular_function	GO:0016406
3101	9636	acetyltransferase activity	molecular_function	GO:0016407
3101	9637	C-acyltransferase activity	molecular_function	GO:0016408
3101	9638	palmitoyltransferase activity	molecular_function	GO:0016409
3101	9639	N-acyltransferase activity	molecular_function	GO:0016410
3101	9640	acylglycerol O-acyltransferase activity	molecular_function	GO:0016411
3101	9641	serine O-acyltransferase activity	molecular_function	GO:0016412
3101	9642	O-acetyltransferase activity	molecular_function	GO:0016413
3101	9643	O-octanoyltransferase activity	molecular_function	GO:0016414
3101	9644	octanoyltransferase activity	molecular_function	GO:0016415
3101	9645	O-palmitoyltransferase activity	molecular_function	GO:0016416
3101	9646	S-acyltransferase activity	molecular_function	GO:0016417
3101	9647	S-acetyltransferase activity	molecular_function	GO:0016418
3101	9648	S-malonyltransferase activity	molecular_function	GO:0016419
3101	9649	malonyltransferase activity	molecular_function	GO:0016420
3101	9676	C-palmitoyltransferase activity	molecular_function	GO:0016454
3101	9947	succinyltransferase activity	molecular_function	GO:0016748
3101	9948	N-succinyltransferase activity	molecular_function	GO:0016749
3101	9949	O-succinyltransferase activity	molecular_function	GO:0016750
3101	9950	S-succinyltransferase activity	molecular_function	GO:0016751
3101	9951	sinapoyltransferase activity	molecular_function	GO:0016752
3101	9952	O-sinapoyltransferase activity	molecular_function	GO:0016753
3101	10381	peptidyl-lysine N6-myristoyltransferase activity	molecular_function	GO:0018030
3101	10382	peptidyl-lysine N6-palmitoyltransferase activity	molecular_function	GO:0018031
3101	11014	benzoyl acetate-CoA thiolase activity	molecular_function	GO:0018711
3101	11015	3-hydroxybutyryl-CoA thiolase activity	molecular_function	GO:0018712
3101	11016	3-ketopimelyl-CoA thiolase activity	molecular_function	GO:0018713
3101	11390	N-palmitoyltransferase activity	molecular_function	GO:0019105
3101	11391	myristoyltransferase activity	molecular_function	GO:0019107
3101	11465	acyl-CoA N-acyltransferase activity	molecular_function	GO:0019186
3101	11963	protein-cysteine S-myristoyltransferase activity	molecular_function	GO:0019705
3101	11964	protein-cysteine S-palmitoleyltransferase activity	molecular_function	GO:0019706
3101	11965	protein-cysteine S-acyltransferase activity	molecular_function	GO:0019707
3101	15051	glucosaminyl-phosphotidylinositol O-acyltransferase activity	molecular_function	GO:0032216
3101	19206	L-2-aminoadipate N-acetyltransferase activity	molecular_function	GO:0043741
3101	19228	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity	molecular_function	GO:0043764
3101	19270	keto acid formate lyase activity	molecular_function	GO:0043806
3101	19313	Ras palmitoyltransferase activity	molecular_function	GO:0043849
3101	21363	azetidine-2-carboxylic acid acetyltransferase activity	molecular_function	GO:0046941
3102	4639	proteolysis	biological_process	GO:0006508
3102	5906	cysteine-type peptidase activity	molecular_function	GO:0008234
3102	2635	cysteine-type endopeptidase activity	molecular_function	GO:0004197
3103	3727	protein binding	molecular_function	GO:0005515
3103	4994	intracellular protein transport	biological_process	GO:0006886
3103	4996	ER to Golgi vesicle-mediated transport	biological_process	GO:0006888
3103	5939	zinc ion binding	molecular_function	GO:0008270
3103	13021	COPII vesicle coat	cellular_component	GO:0030127
3104	587	nucleosome	cellular_component	GO:0000786
3104	2176	DNA binding	molecular_function	GO:0003677
3104	3838	nucleus	cellular_component	GO:0005634
3104	4484	nucleosome assembly	biological_process	GO:0006334
3105	587	nucleosome	cellular_component	GO:0000786
3105	2176	DNA binding	molecular_function	GO:0003677
3105	3838	nucleus	cellular_component	GO:0005634
3105	4484	nucleosome assembly	biological_process	GO:0006334
3106	2244	microtubule motor activity	molecular_function	GO:0003777
3106	3736	ATP binding	molecular_function	GO:0005524
3106	4051	microtubule associated complex	cellular_component	GO:0005875
3106	5113	microtubule-based movement	biological_process	GO:0007018
3106	6221	plus-end-directed microtubule motor activity	molecular_function	GO:0008574
3107	4545	tRNA modification	biological_process	GO:0006400
3107	6136	queuine tRNA-ribosyltransferase activity	molecular_function	GO:0008479
3107	6254	queuosine biosynthetic process	biological_process	GO:0008616
3109	2290	catalytic activity	molecular_function	GO:0003824
3109	6667	biosynthetic process	biological_process	GO:0009058
3109	2373	FMN adenylyltransferase activity	molecular_function	GO:0003919
3109	6836	riboflavin biosynthetic process	biological_process	GO:0009231
3110	2227	structural constituent of ribosome	molecular_function	GO:0003735
3110	3827	intracellular	cellular_component	GO:0005622
3110	4025	ribosome	cellular_component	GO:0005840
3110	4556	translation	biological_process	GO:0006412
3110	2216	RNA binding	molecular_function	GO:0003723
3110	9240	large ribosomal subunit	cellular_component	GO:0015934
3111	2175	nucleic acid binding	molecular_function	GO:0003676
3111	5939	zinc ion binding	molecular_function	GO:0008270
3111	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
3114	2175	nucleic acid binding	molecular_function	GO:0003676
3114	2917	exonuclease activity	molecular_function	GO:0004527
3114	3827	intracellular	cellular_component	GO:0005622
3117	4598	protein modification process	biological_process	GO:0006464
3118	2175	nucleic acid binding	molecular_function	GO:0003676
3118	3827	intracellular	cellular_component	GO:0005622
3118	4541	RNA processing	biological_process	GO:0006396
3118	3838	nucleus	cellular_component	GO:0005634
3118	4542	mRNA processing	biological_process	GO:0006397
3118	3166	triacylglycerol lipase activity	molecular_function	GO:0004806
3119	2175	nucleic acid binding	molecular_function	GO:0003676
3119	3827	intracellular	cellular_component	GO:0005622
3119	5939	zinc ion binding	molecular_function	GO:0008270
3120	3736	ATP binding	molecular_function	GO:0005524
3120	10082	ATPase activity	molecular_function	GO:0016887
3122	4545	tRNA modification	biological_process	GO:0006400
3122	6136	queuine tRNA-ribosyltransferase activity	molecular_function	GO:0008479
3122	6254	queuosine biosynthetic process	biological_process	GO:0008616
3123	2856	lactoylglutathione lyase activity	molecular_function	GO:0004462
3124	2176	DNA binding	molecular_function	GO:0003677
3124	3736	ATP binding	molecular_function	GO:0005524
3124	4420	DNA metabolic process	biological_process	GO:0006259
3124	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
